Country,Product_Number,Product_Name,Product_Code,Output_MEUR,CO2_kg_total,CO2_kg_per_MEUR,CH4_kg_total,CH4_kg_per_MEUR,N2O_kg_total,N2O_kg_per_MEUR,Total_CO2e_kg_per_MEUR
KR,111,"Secondary lead for treatment, Re-processing of secondary lead into new lead",C_LZTW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,112,Copper products,C_COPP,20640.3301708,1084966701.38,52565.3752823639,419120.346691,20.305893521215665,24135.2394791,1.169324292750136,53443.81123853673
KR,113,"Secondary copper for treatment, Re-processing of secondary copper into new copper",C_COPW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,114,Other non-ferrous metal products,C_ONFM,2249.7097182,63761714.1074,28342.196147161576,39677.4726038,17.636707652908246,541.47450441,0.24068638723898808,28899.80585406134
KR,115,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",C_ONFW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,116,Foundry work services,C_METC,4437.41533898,2345626685.0,528602.0139686031,266381.269479,60.03072715303484,51598.6881722,11.628095237995156,533364.3195669567
KR,117,"Fabricated metal products, except machinery and equipment (28)",C_FABM,90942.1276905,2075183463.21,22818.72566553969,403129.887079,4.432817851490754,79687.292256,0.8762417845247347,23175.048638280485
KR,118,Machinery and equipment n.e.c. (29),C_MACH,149462.93787,2536160563.78,16968.491319138288,735076.040035,4.918115825304833,41422.4180014,0.2771417355480355,17179.641122167053
KR,119,Office machinery and computers (30),C_OFMA,20655.3738431,155699150.15,7537.948784306892,50870.0129261,2.462797977539066,1718.84460221,0.08321537122816038,7628.959201053449
KR,120,Electrical machinery and apparatus n.e.c. (31),C_ELMA,94444.1062361,913697661.629,9674.4804736132,252793.18299,2.6766432873857107,15636.9614192,0.1655684196969295,9793.302116879684
KR,121,"Radio, television and communication equipment and apparatus (32)",C_RATV,247133.330783,2074745077.12,8395.245880215842,603481.254006,2.441925789993491,15562.711814,0.06297293758268943,8480.307630795072
KR,122,"Medical, precision and optical instruments, watches and clocks (33)",C_MEIN,31596.1609859,1182359690.26,37420.99208785637,41849.3043193,1.3245059846978098,37628.8199282,1.1909301242322483,37773.67473834945
KR,123,"Motor vehicles, trailers and semi-trailers (34)",C_MOTO,183572.09402,1910524126.19,10407.486695564145,527528.102452,2.873683526181961,16694.8672508,0.0909444724696615,10512.0501195017
KR,124,Other transport equipment (35),C_OTRE,51403.5752007,1277436369.21,24851.119094778533,121812.587853,2.369729875351962,39666.0617768,0.7716595902508322,25121.96132270486
KR,125,Furniture; other manufactured goods n.e.c. (36),C_FURN,26497.6744301,2861187695.94,107978.82295247154,728793.511092,27.50405561116442,20849.8552916,0.7868560445408611,108957.45336138748
KR,126,Secondary raw materials,C_RYMS,5749.05651555,3935092412.63,684476.2096156813,43848.1311332,7.627013409000232,147719.889217,25.694631600411036,691498.8433652422
KR,127,"Bottles for treatment, Recycling of bottles by direct reuse",C_BOTW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,128,Electricity by coal,C_POWC,13228.0865211,214122345491.0,16186947.760695048,1412321.82859,106.766902857584,4502941.775,340.4076445839237,16280145.2597898
KR,129,Electricity by gas,C_POWG,6906.52084669,66736521193.9,9662827.735600619,10229665.0795,1481.1603854642156,128574.513219,18.616393995338516,9709233.570802381
KR,130,Electricity by nuclear,C_POWN,12147.7223189,8204536.25153,675.3970856548964,371.227179585,0.03055940610425604,223.357117235,0.018386748673657978,681.125237424335
KR,131,Electricity by hydro,C_POWH,301.461370285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,132,Electricity by wind,C_POWW,45.683287517,1498873211.85,32810099.564139914,56577.3299527,1238.4688805867142,78812.3438017,1725.189846995398,33301952.002250124
KR,133,Electricity by petroleum and other oil derivatives,C_POWP,2318.04929856,9201146669.43,3969349.001829195,304635.782137,131.4190264746498,178166.104363,76.86036033559722,3993396.7300594184
KR,134,Electricity by biomass and waste,C_POWB,85.6349097154,427846405.081,4996168.110679504,56115.8428172,655.2916678921716,33507.7033809,391.2855574001289,5118206.950091519
KR,135,Electricity by solar photovoltaic,C_POWS,14.5989241261,51528870.1068,3529634.7636108696,2231.06724001,152.82408626408926,2905.87303545,199.04706746539435,3586661.3109045937
KR,136,Electricity by solar thermal,C_POWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,137,"Electricity by tide, wave, ocean",C_POWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
