category,code,name,is_fixed_asset,ghg_category,description
機械及設備,,長切鋸,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,切片機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,捲切木片機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,平切木片機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,栽切木片機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,木片切邊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,角鑿機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,木材切溝機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鑿準機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,木材加工機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,乾燥機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,薄片乾燥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,薄片與層板乾燥室,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,天然乾燥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,保溫箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,04,併接、膠合機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,木片拼接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,塗膠機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,拼面機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,膠接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,膠拼機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,油壓冷壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,油壓熱壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,結束機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,粒片板貼（封）邊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,拌膠機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,05,層板裁切磨光機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,整裁機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,光面機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,砂光機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,雙面光面機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,精工光面機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,萬能機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,裁邊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電動鉋,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磨刀機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,線鉋機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高速鉋花機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,圓盤砂帶機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,作榫機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,三面光面機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,四面光面機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,手推光面機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動刨鋸機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,枕木刨鋸機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,06,防腐機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,枕木防腐夾緊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,木材防腐處理設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,木材防腐車,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,木材防腐用台車,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,24,人造木板製造機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,鋸切機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,帶鋸機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,橫切機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,削片機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,打碎機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鉋刀機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,手提電鋸,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鋸,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,乾燥機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乾燥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,篩儲機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,粗細片自動分離機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,04,調配、壓製機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,量藥器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,混藥器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,整型機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,預壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,藥劑追加裝置（漏斗）,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,染料自動追加系統設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,05,整理機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,修邊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磨光機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,角鑿,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,三角木榫自動鑿機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電動角納機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,上膠機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,吋移機車,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鑽孔機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,25,蔗板製造機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,製漿機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蔗捆打散機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蒸煮鍋,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,振盪篩,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,集塵器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,纖維回收機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,打漿機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,製板機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,疊壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乾燥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,調濕機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,出板機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,整理機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鋸板機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,26,藥品製造機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,壓碎機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電熱板,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,粉碎機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,篩粉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乳劑磨碎機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,醱酵設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,醱酵槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蒸煮槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,樹脂塔,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,振盪培養器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,振盪保溫器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,分離機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,離心分離機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,遠心沉澱機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,過濾機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓濾機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓榨機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,澄清機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,沉澱器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,旋轉盤機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,04,蒸餾設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蒸餾器（機）,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,05,蒸發設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蒸發器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加熱（真空）濃縮罐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空迅速濃縮裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,06,調製機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,調藥槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,攪拌器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,混合器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加熱鍋,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乳化機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,軟膏煉合（滾筒）機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空吸引器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,軟膏管附不銹鋼刀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,攪拌磨碎機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,減壓過濾器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,其他調製機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,07,滅菌消毒除塵設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,殺菌槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,用水清潔器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,空氣除塵（清淨）器（塔）,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,用水殺菌設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,過濾流動空氣培養箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,無菌室遞物箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,無菌過瀘器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,空氣滅菌清淨機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高壓消毒器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,08,乾燥機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乾燥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乾燥箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,09,包裝、成型機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,數丸（片）機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,分裝天秤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,液（乳）劑分裝機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,錫膠管填充機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,錫管封閉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,膠囊填充機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,安瓿切斷機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,安瓿熔封燈,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,安瓿熔封口狀態檢驗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,封口機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓木塞機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,瓶栓封蓋機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,容器洗滌機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓片機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,丸粒機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,糖衣機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,糖衣磨光機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,栓劑成型機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,萬能製藥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,木栓穿孔機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動包裝機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,水劑分裝機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電腦藥片計數機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,濃黏液體二管式充機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,旋蓋機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,27,麵粉、澱粉製造機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,精選機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,頭道麥篩,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,製粉機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磨粉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,平篩,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,細麵皮篩,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,圓羅,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鬆粉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,集粉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加注機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,混合機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,塞風機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,殺蟲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,麵粉空氣壓送機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,空氣壓縮機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,麥流管,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,樹薯粉磨製機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,去皮機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,洗滌機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,製粉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓粕機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磨粉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,攪和機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,澱粉乾燥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓汁機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,04,澱粉貯存設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,污粉池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,05,包裝機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,裝粉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,裝麩機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,縫口機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,閉口振動自動包裝機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,28,捲菸機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,理葉機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓骨機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,切柄機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,空氣壓縮機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加香機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,菸葉醱酵調和器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,增濕增溫器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,香料槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空菸葉濕潤機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,除骨機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磁鐵器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加香菸葉堆積箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,菸肉分離機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,菸葉供給機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,烘菸機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,濕潤輸送機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,除骨菸葉堆積槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,切葉機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,切骨機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,切菸機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乾燥鐵箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,冷卻機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乾燥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,菸絲箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,紅紙箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,砂塵篩分機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,摻骨絲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,菸絲（葉）堆積槽及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,雪茄菸絲調和設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,菸絲風送設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,理切設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,捲菸機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,過濾咀接合機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,捲菸機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,菸支盤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空壓縮泵,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,菸支儲存設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,中央集塵裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,04,包裝機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,人工外包機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,聽裝封罐機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加臘機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加熱器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,解菸機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,香菸包裝機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,玻璃紙包裝機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,空氣調節設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,05,濾嘴機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,濾嘴捲製機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,濾咀裝盤機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,29,鳳梨加工機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,分級選洗機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,再洗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,喂送機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,選別機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,切片及切碎機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,去皮機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,碎肉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,打碎機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,切片機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,切塊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,切菜機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,壓汁機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓汁機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,搾濾機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓濾機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,排渣分離機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高速分離機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,混合機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,糖水調配槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,儲存槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱交換器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,絞汁機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,04,裝罐及殺菌機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,果汁脫氣及殺菌機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,殺菌機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,活塞裝罐機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,果汁裝罐器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,預封蓋機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空封蓋機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,封蓋機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,罐頭捲封測微儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,送罐用轉盤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,抽氣機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,05,包裝機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,洗罐機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,貼標機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,埧空封口包裝機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,30,自來水（公共給水）機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,取水淨水機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蓄水庫,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,護岸,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,水壩,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,堰堤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,進水口,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,取水塔,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,取水門,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,取水管渠,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,取水格框,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,導水渠,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,隧道,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,集水暗渠,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,集水井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,深井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,淺井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,連絡井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,調整井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,沉砂池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,沉砂井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,導水井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,分水井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣曝池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,混合池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,膠羽池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,膠羽沉澱池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高速膠羽沉澱池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,沉澱池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,慢濾池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,慢濾井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,快濾池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓力過濾機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,清水井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,抽水井,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,清水池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蓄水池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,空氣壓縮機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加藥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加藥池,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,藥劑溶解槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,攪拌機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,膠羽機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,刮泥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加氯機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,漂粉消毒機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,離子交換器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,過濾器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,流量調節器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,濾池控制設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣壓操作控制閥,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,水壓操作控制閥,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電力操作控制閥,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動壓力控制閥,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,操作台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,洗砂機及加壓抽水機,True,2,機械設備通常為固定資產，屬於 Category 2
